M.Wt.,Model_Enthalpy,Model_Entropy,C,H,As,B,Br,Cl,F,Ge,I,N,O,P,S,Se,Si,DG (298K)
231.349,106.4,376.4,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,163.281495
231.349,88.32,388.7,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,141.536095
231.349,60.62,387.5,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,114.193695
231.349,96.41,395.4,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,147.629495
231.349,58.72,390.5,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,111.399695
231.349,50.38,387.9,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,103.834495
231.349,76.55,390.6,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,129.199895
231.349,112.9,395.9,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,163.970495
231.349,76.48,400,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,126.328695
231.349,91.45,388.5,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,144.725695
231.349,162.9,387.4,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,216.503495
231.349,149.3,382.4,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,204.393495
231.349,153.1,382.6,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,208.133895
231.349,145,379.4,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,200.987495
231.349,84.76,363.6,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,145.455895
231.349,139.5,379.7,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,195.398095
231.349,75.28,365.3,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,135.469295
231.349,80.4,366.3,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,140.291295
231.349,79.49,366.4,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,139.351495
231.349,81.03,360.1,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,142.768895
249.867,-267.4,386.4,1,4,1,0,0,0,0,0,1,0,2,0,0,0,0,-213.869366
231.896,65.51,351.8,2,6,1,0,0,0,0,0,1,0,0,0,0,0,0,108.870788
231.896,53.86,352.8,2,6,1,0,0,0,0,0,1,0,0,0,0,0,0,96.922788
231.896,89.79,360.6,2,6,1,0,0,0,0,0,1,0,0,0,0,0,0,130.528388
251.336,-398.2,433,2,5,1,0,1,1,0,0,0,0,2,0,0,0,0,-298.762019
251.336,-380.9,450.8,2,5,1,0,1,1,0,0,0,0,2,0,0,0,0,-286.766419
251.336,-395.7,438.9,2,5,1,0,1,1,0,0,0,0,2,0,0,0,0,-298.020219
251.336,-380.9,427.9,2,5,1,0,1,1,0,0,0,0,2,0,0,0,0,-279.942219
233.365,-22.43,400.1,3,7,1,0,1,1,0,0,0,0,0,0,0,0,0,66.331535
233.365,-25.76,393.9,3,7,1,0,1,1,0,0,0,0,0,0,0,0,0,64.849135
233.365,-52.16,402.9,3,7,1,0,1,1,0,0,0,0,0,0,0,0,0,35.767135
233.365,-9.242,407.5,3,7,1,0,1,1,0,0,0,0,0,0,0,0,0,77.314335
233.365,-55.62,391.8,3,7,1,0,1,1,0,0,0,0,0,0,0,0,0,35.614935
233.365,-53.83,397.2,3,7,1,0,1,1,0,0,0,0,0,0,0,0,0,35.795735
233.365,-41.54,403.4,3,7,1,0,1,1,0,0,0,0,0,0,0,0,0,46.238135
233.365,-12.42,409.1,3,7,1,0,1,1,0,0,0,0,0,0,0,0,0,73.659535
233.365,-13.75,406.4,3,7,1,0,1,1,0,0,0,0,0,0,0,0,0,73.134135
233.365,-54.18,397.1,3,7,1,0,1,1,0,0,0,0,0,0,0,0,0,35.475535
233.365,0.8821,402.6,3,7,1,0,1,1,0,0,0,0,0,0,0,0,0,88.898635
233.365,-58.24,393.6,3,7,1,0,1,1,0,0,0,0,0,0,0,0,0,32.458535
233.365,-40.45,392.8,3,7,1,0,1,1,0,0,0,0,0,0,0,0,0,50.486935
233.365,5.51,405.6,3,7,1,0,1,1,0,0,0,0,0,0,0,0,0,92.632535
233.365,-52.61,398.3,3,7,1,0,1,1,0,0,0,0,0,0,0,0,0,36.687935
233.365,-49.65,396.7,3,7,1,0,1,1,0,0,0,0,0,0,0,0,0,40.124735
233.365,-30.18,398.4,3,7,1,0,1,1,0,0,0,0,0,0,0,0,0,59.088135
233.365,7.74,406.9,3,7,1,0,1,1,0,0,0,0,0,0,0,0,0,94.475135
233.365,25.28,413.1,3,7,1,0,1,1,0,0,0,0,0,0,0,0,0,110.167535
233.365,-15.91,411.8,3,7,1,0,1,1,0,0,0,0,0,0,0,0,0,69.364935
233.365,0.6751,406,3,7,1,0,1,1,0,0,0,0,0,0,0,0,0,87.678435
233.365,23.57,417.8,3,7,1,0,1,1,0,0,0,0,0,0,0,0,0,107.056935
235.312,-125.4,374.1,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,-97.742024
235.312,-126.1,376.3,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,-99.097624
235.312,-126.9,373.8,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,-99.152624
235.312,-32.2,355.2,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,1.090176
235.312,-54.08,358,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,-21.624224
235.312,-61,357.4,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,-28.365424
235.859,-96.74,347.6,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,-82.036531
255.299,-595.4,422.8,1,2,1,0,1,1,1,0,0,0,2,0,0,0,0,-522.831338
237.328,-193.5,391.5,2,4,1,0,1,1,1,0,0,0,0,0,0,0,0,-132.084584
237.328,-236,382.2,2,4,1,0,1,1,1,0,0,0,0,0,0,0,0,-171.813184
237.328,-215.9,385.1,2,4,1,0,1,1,1,0,0,0,0,0,0,0,0,-152.577384
237.328,-250.9,382.5,2,4,1,0,1,1,1,0,0,0,0,0,0,0,0,-186.802584
237.328,-210.1,382.5,2,4,1,0,1,1,1,0,0,0,0,0,0,0,0,-146.002584
237.328,-207.9,383.1,2,4,1,0,1,1,1,0,0,0,0,0,0,0,0,-143.981384
237.328,-228,378.4,2,4,1,0,1,1,1,0,0,0,0,0,0,0,0,-162.680784
237.328,-211.7,390.9,2,4,1,0,1,1,1,0,0,0,0,0,0,0,0,-150.105784
237.328,-154.2,386.2,2,4,1,0,1,1,1,0,0,0,0,0,0,0,0,-91.205184
237.328,-177.4,394.2,2,4,1,0,1,1,1,0,0,0,0,0,0,0,0,-116.789184
237.328,-188.1,395,2,4,1,0,1,1,1,0,0,0,0,0,0,0,0,-127.727584
237.392,-340.4,390.9,2,5,1,0,0,1,1,0,0,0,0,0,0,1,0,-267.452878
239.753,-29.85,363.9,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,2.160266
241.891,300.9,371.3,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,301.217668
241.891,301.6,362.5,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,304.540068
241.891,297.6,364.7,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,299.884468
241.891,274.2,339,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,284.143068
241.891,261.5,339.8,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,271.204668
241.891,263.6,339.5,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,273.394068
241.891,298,360,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,301.685068
261.878,-179.7,405.6,2,4,1,0,0,0,0,0,1,0,2,0,0,0,0,-130.180446
261.878,-184.4,401,2,4,1,0,0,0,0,0,1,0,2,0,0,0,0,-133.509646
243.907,151.3,370.1,3,6,1,0,0,0,0,0,1,0,0,0,0,0,0,190.917908
243.907,170.1,386.3,3,6,1,0,0,0,0,0,1,0,0,0,0,0,0,204.890308
243.907,134.3,375.2,3,6,1,0,0,0,0,0,1,0,0,0,0,0,0,172.398108
243.907,157.7,382.7,3,6,1,0,0,0,0,0,1,0,0,0,0,0,0,193.563108
243.907,134.4,374,3,6,1,0,0,0,0,0,1,0,0,0,0,0,0,172.855708
243.907,183.8,383.6,3,6,1,0,0,0,0,0,1,0,0,0,0,0,0,219.394908
243.907,225.7,364.5,3,6,1,0,0,0,0,0,1,0,0,0,0,0,0,266.986708
243.907,215,371.4,3,6,1,0,0,0,0,0,1,0,0,0,0,0,0,254.230508
243.907,167.9,352,3,6,1,0,0,0,0,0,1,0,0,0,0,0,0,212.911708
243.907,160.9,348.7,3,6,1,0,0,0,0,0,1,0,0,0,0,0,0,206.895108
263.894,-276.4,419.8,2,6,1,0,0,0,0,0,1,0,2,0,0,0,0,-192.169406
263.894,-276.8,423.2,2,6,1,0,0,0,0,0,1,0,2,0,0,0,0,-193.582606
245.923,78.09,387.9,3,8,1,0,0,0,0,0,1,0,0,0,0,0,0,151.346148
245.923,46.51,385.3,3,8,1,0,0,0,0,0,1,0,0,0,0,0,0,120.540948
245.923,48.02,386.3,3,8,1,0,0,0,0,0,1,0,0,0,0,0,0,121.752948
245.923,69.66,397.1,3,8,1,0,0,0,0,0,1,0,0,0,0,0,0,140.174548
245.923,52.17,378.6,3,8,1,0,0,0,0,0,1,0,0,0,0,0,0,128.197548
245.923,29.95,382.3,3,8,1,0,0,0,0,0,1,0,0,0,0,0,0,104.874948
245.923,34.85,386.1,3,8,1,0,0,0,0,0,1,0,0,0,0,0,0,108.642548
245.923,100.4,401.3,3,8,1,0,0,0,0,0,1,0,0,0,0,0,0,169.662948
245.923,84.05,391.3,3,8,1,0,0,0,0,0,1,0,0,0,0,0,0,156.292948
247.87,-55.63,362.9,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,-43.775411
247.87,-13.96,363.2,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,-2.194811
247.87,-31.98,362.7,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,-20.065811
247.87,27.54,342.1,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,45.592989
247.87,37.47,343.1,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,55.224989
249.765,40.85,341.8,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,55.118538
267.857,-449.9,413.1,1,3,1,0,0,0,1,0,1,0,2,0,0,0,0,-393.581725
249.886,-139.6,371.2,2,5,1,0,0,0,1,0,1,0,0,0,0,0,0,-91.276171
249.886,-129.9,374.3,2,5,1,0,0,0,1,0,1,0,0,0,0,0,0,-82.499971
249.886,-89.05,369.8,2,5,1,0,0,0,1,0,1,0,0,0,0,0,0,-40.308971
249.886,-122.4,377.2,2,5,1,0,0,0,1,0,1,0,0,0,0,0,0,-75.864171
249.886,-91.67,377.3,2,5,1,0,0,0,1,0,1,0,0,0,0,0,0,-45.163971
249.886,-75.99,378.9,2,5,1,0,0,0,1,0,1,0,0,0,0,0,0,-29.960771
251.764,37.2,382.2,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,65.467386
251.764,34.22,383.2,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,62.189386
251.764,113.1,368.7,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,145.390386
251.764,106.2,368.3,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,138.609586
251.886,492.9,369.4,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,456.551748
252.311,43.94,351.9,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,60.385279
271.751,-381.5,432.6,1,2,1,0,1,2,0,0,0,0,2,0,0,0,0,-308.828528
253.78,-49.31,394.6,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,14.204826
253.78,-48.6,393.3,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,15.302226
253.78,-64.49,395.6,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,-1.273174
253.78,-42.9,394.7,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,20.585026
253.78,-38.27,387,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,27.509626
253.78,-15.66,402.7,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,45.441026
253.78,-13.61,397.4,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,49.070426
253.78,-12.31,408.6,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,47.032826
253.85,-347.7,347.7,1,2,1,0,0,0,2,0,1,0,0,0,0,0,0,-322.28209
253.902,380.3,389.1,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,377.023788
253.902,422.5,370.5,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,424.766588
253.902,414.2,367.5,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,417.360588
253.902,278.7,352.5,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,286.330588
253.902,276.8,352.8,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,284.341188
253.902,368.3,385.3,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,366.156188
253.902,359.1,377.6,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,359.250788
273.889,-26.75,437.2,3,4,1,0,0,0,0,0,1,0,2,0,0,0,0,15.063274
273.889,-27.41,433.1,3,4,1,0,0,0,0,0,1,0,2,0,0,0,0,15.625074
255.918,308.5,398.5,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,341.365228
255.918,252.9,399.6,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,285.437428
255.918,242.3,389.8,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,277.757828
255.918,310.9,401.9,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,342.752028
255.918,309.1,421.5,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,335.111228
255.918,304.3,397,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,337.612228
255.918,295.8,382.3,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,333.492828
255.918,287.3,381.7,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,325.171628
255.918,289.9,376.2,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,329.410628
255.918,277.7,379.9,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,316.108028
255.918,295.6,377.3,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,334.782828
255.918,203.7,364.3,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,246.756828
255.918,266.6,383.7,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,303.875628
255.918,197,366.6,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,239.371428
255.918,267.7,380,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,306.078228
255.918,189.1,365.3,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,231.858828
255.918,193.5,365.9,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,236.080028
255.918,287.9,400.7,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,320.109628
255.918,284.1,395.1,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,317.978428
255.918,275.5,396.5,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,308.961228
255.918,307.2,402.8,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,338.783828
275.905,-201.4,442.4,3,6,1,0,0,0,0,0,1,0,2,0,0,0,0,-122.193686
275.905,-212.8,441.6,3,6,1,0,0,0,0,0,1,0,2,0,0,0,0,-133.355286
275.905,-193.7,438.4,3,6,1,0,0,0,0,0,1,0,2,0,0,0,0,-113.301686
257.934,159.5,406.6,4,8,1,0,0,0,0,0,1,0,0,0,0,0,0,228.894068
257.934,164.4,409.5,4,8,1,0,0,0,0,0,1,0,0,0,0,0,0,232.929868
257.934,177.6,421.6,4,8,1,0,0,0,0,0,1,0,0,0,0,0,0,242.524068
257.934,146.6,427.1,4,8,1,0,0,0,0,0,1,0,0,0,0,0,0,209.885068
257.934,160.6,410.9,4,8,1,0,0,0,0,0,1,0,0,0,0,0,0,228.712668
257.934,168.7,420,4,8,1,0,0,0,0,0,1,0,0,0,0,0,0,234.100868
257.934,145.8,411.7,4,8,1,0,0,0,0,0,1,0,0,0,0,0,0,213.674268
257.934,189.9,422.3,4,8,1,0,0,0,0,0,1,0,0,0,0,0,0,254.615468
257.934,209.5,398.1,4,8,1,0,0,0,0,0,1,0,0,0,0,0,0,281.427068
257.934,202.2,401.1,4,8,1,0,0,0,0,0,1,0,0,0,0,0,0,273.233068
257.934,182,391.8,4,8,1,0,0,0,0,0,1,0,0,0,0,0,0,255.804468
257.934,202.3,396.5,4,8,1,0,0,0,0,0,1,0,0,0,0,0,0,274.703868
257.934,173.4,396.2,4,8,1,0,0,0,0,0,1,0,0,0,0,0,0,245.893268
257.934,121.3,375.8,4,8,1,0,0,0,0,0,1,0,0,0,0,0,0,199.872468
257.934,165.7,378.4,4,8,1,0,0,0,0,0,1,0,0,0,0,0,0,243.497668
257.934,111.9,373.9,4,8,1,0,0,0,0,0,1,0,0,0,0,0,0,191.038668
257.934,171.9,409.3,4,8,1,0,0,0,0,0,1,0,0,0,0,0,0,240.489468
257.934,159.7,421.2,4,8,1,0,0,0,0,0,1,0,0,0,0,0,0,224.743268
257.934,149.6,417.3,4,8,1,0,0,0,0,0,1,0,0,0,0,0,0,215.805468
259.881,128.8,394.6,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,132.918509
259.881,145.5,384.6,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,152.598509
259.881,183.1,396.7,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,186.592709
259.881,172.1,384.6,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,179.198509
259.881,147.3,381.7,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,155.262709
259.881,98.55,357.5,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,113.724309
259.881,98.23,358.4,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,113.136109
259.881,98.31,358.2,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,113.275709
259.881,103.7,357.7,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,118.814709
259.881,91.16,358,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,106.185309
259.881,97.84,358,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,112.865309
259.881,88.28,358.4,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,103.186109
259.881,133.5,380.1,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,141.939509
277.921,-296.1,476.9,3,8,1,0,0,0,0,0,1,0,2,0,0,0,0,-188.232046
277.921,-310.1,457.5,3,8,1,0,0,0,0,0,1,0,2,0,0,0,0,-196.450846
277.921,-306.6,461.1,3,8,1,0,0,0,0,0,1,0,2,0,0,0,0,-194.023646
259.906,113.4,426.3,3,6,1,0,0,0,0,0,1,0,1,0,0,0,0,166.837211
259.906,89.84,452.7,3,6,1,0,0,0,0,0,1,0,1,0,0,0,0,135.410011
259.95,87.3,430.7,4,10,1,0,0,0,0,0,1,0,0,0,0,0,0,188.454908
259.95,60.53,423.7,4,10,1,0,0,0,0,0,1,0,0,0,0,0,0,163.770908
259.95,59.55,419.2,4,10,1,0,0,0,0,0,1,0,0,0,0,0,0,164.131908
259.95,82.07,435.4,4,10,1,0,0,0,0,0,1,0,0,0,0,0,0,181.824308
259.95,63.05,416,4,10,1,0,0,0,0,0,1,0,0,0,0,0,0,168.585508
259.95,45.63,428.3,4,10,1,0,0,0,0,0,1,0,0,0,0,0,0,147.500108
259.95,50,428.1,4,10,1,0,0,0,0,0,1,0,0,0,0,0,0,151.929708
259.95,65.23,422.3,4,10,1,0,0,0,0,0,1,0,0,0,0,0,0,168.888108
259.95,63.08,422.3,4,10,1,0,0,0,0,0,1,0,0,0,0,0,0,166.738108
259.95,70.52,448.4,4,10,1,0,0,0,0,0,1,0,0,0,0,0,0,166.400308
259.95,62.05,437.2,4,10,1,0,0,0,0,0,1,0,0,0,0,0,0,161.267908
259.95,90.61,436.8,4,10,1,0,0,0,0,0,1,0,0,0,0,0,0,189.947108
261.776,114,366,2,3,1,0,2,0,0,0,0,0,0,0,0,0,0,122.767458
261.776,118.6,365.2,2,3,1,0,2,0,0,0,0,0,0,0,0,0,0,127.605858
261.776,190.9,348.7,2,3,1,0,2,0,0,0,0,0,0,0,0,0,0,204.822858
261.776,188,351.3,2,3,1,0,2,0,0,0,0,0,0,0,0,0,0,201.148058
279.868,-401.4,423.8,2,3,1,0,0,0,1,0,1,0,2,0,0,0,0,-346.559805
279.868,-351.1,423.8,2,3,1,0,0,0,1,0,1,0,2,0,0,0,0,-296.259805
279.868,-355.3,421.3,2,3,1,0,0,0,1,0,1,0,2,0,0,0,0,-299.714805
261.878,-139.2,449.7,2,4,1,0,0,0,0,0,1,0,2,0,0,0,0,-102.822246
261.897,-46.6,395.8,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,-3.896451
261.897,-46.08,393.2,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,-2.601651
261.897,-41.45,401.4,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,-0.415251
261.897,-39.31,397.5,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,2.886949
261.897,-27.6,400.6,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,13.673149
261.897,-42.24,391.3,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1.804549
261.897,-0.7665,405.2,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,39.135849
261.897,-17.4,393.9,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,25.869749
261.897,-57.29,396.2,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,-14.705651
261.897,0.6897,406.8,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,40.115249
261.897,-24.87,399.3,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,16.790549
261.897,-34.64,398.2,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,7.348349
261.897,-30.4,401.1,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,10.724149
261.897,5.801,395.2,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,48.683349
261.897,6.982,407.7,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,46.139349
261.897,-5.587,390.8,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,38.606549
261.897,58.23,391.9,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,102.095749
261.897,58.58,380.1,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,105.962149
261.897,52.66,401,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,93.813949
261.897,32.48,383.6,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,78.819149
261.897,-27.98,368.1,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,22.978149
261.897,41.01,385.5,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,86.782949
261.897,-21.28,367.6,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,29.827149
261.897,-16.25,368.7,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,34.529349
261.897,-12.04,368.2,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,38.888349
261.897,-29.26,365.4,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,22.502749
261.922,-47.61,432.5,3,8,1,0,0,0,0,0,1,0,1,0,0,0,0,42.922251
281.763,-293.7,414.9,1,3,1,0,2,0,0,0,0,0,2,0,0,0,0,-240.081456
263.792,17.13,381.1,2,5,1,0,2,0,0,0,0,0,0,0,0,0,0,60.340298
263.792,24.48,377.1,2,5,1,0,2,0,0,0,0,0,0,0,0,0,0,68.882298
263.792,29.81,373.1,2,5,1,0,2,0,0,0,0,0,0,0,0,0,0,75.404298
263.792,57.61,382.7,2,5,1,0,2,0,0,0,0,0,0,0,0,0,0,100.343498
263.792,51.06,383.4,2,5,1,0,2,0,0,0,0,0,0,0,0,0,0,93.584898
281.884,-478.9,433.1,2,5,1,0,0,0,1,0,1,0,2,0,0,0,0,-387.888565
281.884,-465.2,443.5,2,5,1,0,0,0,1,0,1,0,2,0,0,0,0,-377.287765
281.884,-435.1,444,2,5,1,0,0,0,1,0,1,0,2,0,0,0,0,-347.336765
281.884,-451.3,443.5,2,5,1,0,0,0,1,0,1,0,2,0,0,0,0,-363.387765
263.894,-236.8,419.4,2,6,1,0,0,0,0,0,1,0,2,0,0,0,0,-152.450206
263.913,-131.4,408.5,3,7,1,0,0,0,1,0,1,0,0,0,0,0,0,-53.538411
263.913,-157.9,422,3,7,1,0,0,0,1,0,1,0,0,0,0,0,0,-84.061411
263.913,-118.6,412,3,7,1,0,0,0,1,0,1,0,0,0,0,0,0,-41.781411
263.913,-156.7,401.2,3,7,1,0,0,0,1,0,1,0,0,0,0,0,0,-76.663011
263.913,-158.2,408.8,3,7,1,0,0,0,1,0,1,0,0,0,0,0,0,-80.427811
263.913,-112,417.2,3,7,1,0,0,0,1,0,1,0,0,0,0,0,0,-36.731011
263.913,-78.7,407.6,3,7,1,0,0,0,1,0,1,0,0,0,0,0,0,-0.570211
263.913,-144.6,406.5,3,7,1,0,0,0,1,0,1,0,0,0,0,0,0,-66.142411
263.913,-103.9,413.2,3,7,1,0,0,0,1,0,1,0,0,0,0,0,0,-27.439011
263.913,-169.6,398.6,3,7,1,0,0,0,1,0,1,0,0,0,0,0,0,-88.788211
263.913,-152.3,409.5,3,7,1,0,0,0,1,0,1,0,0,0,0,0,0,-74.736411
263.913,-80.7,414.1,3,7,1,0,0,0,1,0,1,0,0,0,0,0,0,-4.507211
263.913,-114,411.4,3,7,1,0,0,0,1,0,1,0,0,0,0,0,0,-37.002611
263.913,-121.8,407.4,3,7,1,0,0,0,1,0,1,0,0,0,0,0,0,-43.610611
263.913,-136,409.5,3,7,1,0,0,0,1,0,1,0,0,0,0,0,0,-58.436411
263.913,-81.27,422.2,3,7,1,0,0,0,1,0,1,0,0,0,0,0,0,-7.491011
263.913,-90.96,413.7,3,7,1,0,0,0,1,0,1,0,0,0,0,0,0,-14.648011
263.913,-100.1,411.9,3,7,1,0,0,0,1,0,1,0,0,0,0,0,0,-23.251611
263.913,-65.39,427.4,3,7,1,0,0,0,1,0,1,0,0,0,0,0,0,6.839389
263.913,-99.7,418.5,3,7,1,0,0,0,1,0,1,0,0,0,0,0,0,-24.818411
264.322,86.65,372.6,2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,98.637199
264.322,112.8,368.9,2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,125.889799
264.322,103.6,367.5,2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,117.106999
264.322,170.9,352.5,2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,188.876999
264.322,170.9,353.9,2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,188.459799
265.861,-231.5,377.5,2,2,1,0,0,0,2,0,1,0,0,0,0,0,0,-213.25197
265.861,-231.4,373.1,2,2,1,0,0,0,2,0,1,0,0,0,0,0,0,-211.84077
265.861,-183.8,357.5,2,2,1,0,0,0,2,0,1,0,0,0,0,0,0,-159.59197
265.861,-147.7,359.2,2,2,1,0,0,0,2,0,1,0,0,0,0,0,0,-123.99857
284.309,-285.6,419.4,1,3,1,0,0,1,0,0,1,0,2,0,0,0,0,-228.135915
266.338,9.852,384,2,5,1,0,0,1,0,0,1,0,0,0,0,0,0,57.384639
266.338,3.946,391.7,2,5,1,0,0,1,0,0,1,0,0,0,0,0,0,49.184039
266.338,23.03,382.8,2,5,1,0,0,1,0,0,1,0,0,0,0,0,0,70.920239
266.338,15.36,377.9,2,5,1,0,0,1,0,0,1,0,0,0,0,0,0,64.710439
266.338,51.36,386.5,2,5,1,0,0,1,0,0,1,0,0,0,0,0,0,98.147639
